Country Name,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Belize,82.7632618534016,83.0885668410013,83.4138991959922,83.7392632740963,84.0550525402723,84.3704259049354,84.6853796669715,84.999912484829,85.3140220148245,85.6277072662178,85.9422351850168,86.2578564152308,86.5747580136313,86.8930432804845,87.2129839781893,87.5347760228182,87.8585235497944
Benin,8.99838958944961,9.41642937829056,9.86707815334288,10.3312378244821,10.8084227668719,11.2986741198831,11.8020345109418,12.3181910837002,12.8466378454635,13.3875959381188,13.9409263796284,14.5064867101912,15.0837618912563,15.6739162829555,16.0117408146427,16.3511377872339,16.4529205701784
Bermuda,99.9865593310404,99.9789757570425,99.9713921830446,99.9638086090467,99.9562250350488,99.948641461051,99.9410578870531,99.9334743130552,99.9258907390573,99.9183071650594,99.9107235910615,99.9031400170636,99.9031400170636,99.9031400170636,99.9031400170636,99.9031400170636,99.9031400170636
Bhutan,50.1108858447413,51.5963167111945,53.0531401322223,54.4802097243059,55.8641835515148,57.1175449579799,58.347940788084,59.5548667798974,60.7372433270714,61.8950646174091,63.0278740417908,64.1331137062707,65.2108405257024,66.2613527077674,67.2851063276581,68.2824838214476,69.2539354517128
Bolivia,35.6051420920803,36.6805118512144,37.750180912002,38.8173000988242,39.8812723274929,40.9430321590806,42.616107203658,44.3169335881031,46.0446629679869,47.799686919,49.5824052821373,51.3925808171967,53.2121330623575,55.0474922215253,56.9099798669174,58.8000080540831,60.7169375713243
Bosnia and Herzegovina,95.0879643631274,95.0981446581421,95.1088611297969,95.1202498670004,95.1357873060456,95.1516306338112,95.1678988092051,95.1844596809788,95.2013230914765,95.2184856098723,95.2360130639489,95.2539072490449,95.2720360179268,95.2905323559872,95.3129369967902,95.3361487686584,95.3602353087281
Botswana,53.3312358527288,54.6351368902736,55.9306238444203,57.2354402647913,58.5484663804573,59.8707848000912,61.6023324552395,63.3424566641514,65.0869053438476,66.8374053579315,68.592319451826,70.1498570211884,71.6801397886209,73.2176910933369,74.7620657737556,76.0173099341028,77.2692247843667
Brasil,73.8271474459836,74.7710999128085,75.7093073390706,76.6414253805401,77.5675669367618,78.4882675048332,79.4036216500588,80.3137255442734,81.2178894718305,82.1170213264266,83.0145564938286,83.9070988456805,84.7940502928947,85.676585913056,86.5540917460118,87.426360059913,88.2938494055597
British Virgin Islands,96.791263486763,96.7973285773916,96.8033936680201,96.8094587586486,96.8155238492771,96.8215889399056,96.8276540305341,96.8337191211627,96.8397842117912,96.8458493024197,96.8519143930482,96.8579794836767,96.8579794836767,96.8579794836767,96.8579794836767,96.8579794836767,NA
Brunei Darussalam,NA,NA,NA,NA,NA,NA,96.3490419463857,96.3490419463857,96.3490419463857,96.3490419463857,96.3490419463857,96.3490419463857,96.3490419463857,96.3490419463857,96.3490419463857,NA,NA
Bulgaria,85.8355322286331,85.8464954205813,85.8573400817214,85.8681471464408,85.8788710414722,85.8894984537465,85.9000681462729,85.9105801846071,85.9209982106496,85.9313531364795,85.941619549318,85.9519231719859,85.9622512936689,85.9725800142112,85.9829416171269,85.9933057341552,86.0036981124037
Burkina Faso,11.6182797422093,12.3463818522194,13.0539519351476,13.7416316931395,14.4069396699776,15.0504892753067,15.6045729901406,16.0846903794319,16.5427156117949,16.9791737547981,17.3937919658064,17.7859552319091,18.1554307680267,18.5023008777199,18.8259930750013,19.1262790401477,19.4020870942332
Burundi,45.423558615303,45.6343662349946,45.8472939991747,45.8686361300085,45.8870560452894,45.9023902344141,45.9145299666912,45.9232636546194,45.9285455969249,45.9300724555156,45.9277130639938,45.9213289130441,45.9106193377862,45.8955054064001,45.8757101376602,45.8510192551699,45.8212048667364
Cabo Verde,42.2056075087986,44.3542972241363,46.4860457030922,48.6015551351416,50.6997373662336,52.7815858816993,54.8463813453764,56.8950619581957,58.9262162901562,60.9381535680237,62.8647919376957,64.781768592968,66.6889307482781,68.5863650584288,70.4741484338521,72.2460008187226,73.8537867599119
Cambodia,12.5900495310491,15.2463432454671,17.9323066493511,20.6484282127775,23.394742751781,26.1708316171135,28.9771849532886,31.8310546861647,34.8090272389306,37.8205511442482,40.8657583207902,43.9447880527391,47.0573040538121,50.2043997502304,53.3857514274896,56.6015009560733,59.2269659797755
Cameroon,39.9264247734992,39.8186121243411,39.6844544415253,39.5610291871662,39.4473569957037,39.343972383377,39.2508165915229,39.1678259583505,39.09459977655,39.0314019379814,38.9778163546843,38.9337620824253,38.8987926448638,38.8728100431357,38.855713046176,38.8474046534115,39.075550156475
Canada,99.7837137345119,99.7840806847762,99.7844554701705,99.7848224174336,99.7461537929165,99.7075821303503,99.6695122773766,99.6314931153581,99.593520175844,99.5555938194796,99.5176050549222,99.4789713562807,99.4403418296497,99.4017200368672,99.3631209778315,99.324530417856,99.2860128514909
Caribbean small states,83.5931491314648,83.8800550437336,84.1662747184036,84.5680076025627,84.9671522646739,85.3663790472718,85.7658307261989,86.1652852358599,86.564415685851,86.9577056274704,87.3393209898985,87.7084249752276,88.0620944759258,88.3213492610608,88.594836667451,88.9593256025907,89.0112985505125
Cayman Islands,83.654025,83.654025,83.654025,83.654025,83.654025,83.654025,83.654025,83.654025,83.654025,83.654025,83.654025,83.654025,83.654025,83.654025,83.654025,83.654025,NA
Central African Republic,15.7940573917268,16.5720838567815,17.3531662352726,18.1373018256642,18.9301638891368,19.7329256213265,20.5470684764122,21.3734940574862,22.2133750302748,23.0682501850038,23.9389655482317,24.8270967165202,24.9372247989515,25.0557637267249,25.183111618783,25.3196707449267,NA
Central Europe and the Baltics,88.3415747950062,88.6536322317579,88.9417484463231,89.227416814104,89.5187531100311,89.9625363174907,90.4326537456654,90.9073692698333,91.3577621896475,91.7951040602753,92.2315607377179,92.6578379096221,93.0797943773281,93.5029138756632,93.935577407569,94.373332836346,94.7107741644413
Chad,11.4889123063973,11.4306355953169,11.3731941083369,11.3163997580175,11.2602531810367,11.2047527995739,11.1501469962136,11.0959502720382,10.725201238957,10.370393146905,10.031682996405,9.7094454874899,9.4034552390214,9.11369697500522,8.84037712620922,8.58336858844236,8.34248327844754
Channel Islands,NA,NA,NA,NA,NA,NA,NA,NA,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5
Chile,92.6610195769311,93.2289142216866,93.7458865310992,94.2609582173559,94.7734916121682,95.2841252790334,95.792478377238,96.2988961940926,96.8030739067988,97.3050695530395,97.805112245095,98.3030010325413,98.7988459969559,99.2546369920863,99.6310285416858,100,100.000001352226
China,56.9037706766036,58.907284142107,60.8762195364931,62.8097668828392,64.7057608431511,66.5526382400907,68.3565772889181,70.1247124867885,71.8552693327081,73.5496269827323,75.1935551961883,76.7958781604309,78.4556409739346,80.0822936476644,81.6754050978285,83.2351730239196,84.7607877105451
Colombia,72.6525679753294,73.7369823046189,74.8183915664856,75.8965355800158,76.9714374372285,78.0431412032772,79.1114179807775,80.1765807888868,81.2386546076379,82.2974674145602,83.3530732131057,84.4057541451035,85.4553652542572,86.5019676296613,87.5458273898057,88.5869940204514,89.6253577567162
Comoros,30.4360322005028,31.0518310698669,31.620128083283,32.1413173916945,32.6181072977583,33.0502374235198,33.4374451081623,33.7793056003122,34.0757319976162,34.3266163815745,34.5313822734144,34.6899268334445,34.8021238075834,34.867431067634,35.8152676781796,35.8348916024195,35.8566241162328
Congo, Dem. Rep.,21.2232372173637,21.0460684121603,20.8704831308079,20.6964957748258,20.5242641846448,20.5227840679911,20.519594276447,20.5147034948004,20.5082748836933,20.5003169478394,20.4910014135298,20.4803353457291,20.4684046834666,20.4553508668037,20.4412177633718,20.4260982701292,20.4559768639167
Congo, Rep.,11.9684714959703,12.2942560964359,12.6236773517006,13.0815259921029,13.5511101190195,14.0325365003513,14.5260424330885,15.032039616298,15.5506895055373,16.0823104533398,16.626753634971,17.1843321212816,17.7552090878111,18.3393604125401,18.9369279554828,19.5480531724779,20.1728789244707
Costa Rica,93.5057482346251,93.7466308512147,93.9809811347953,94.2086881873746,94.429501567339,94.6437790629387,94.8514445374356,95.0527118588387,95.4014549745362,95.7397211801722,96.0674990640312,96.3839192573114,96.6895985679084,96.9851934692206,97.2714376265425,97.5489766928287,97.8183602521861
Cote d'Ivoire,21.4231914254742,21.846644285771,22.2694492768662,22.6919209072784,23.3576427984641,24.034235459353,24.7214855021576,25.4191756196854,26.1264831923449,26.8438077594019,27.5709265626127,28.3073284011576,29.0528006862092,29.8071325944733,30.5726951958805,31.3486226163171,32.134907136788
Croatia,96.1619811847249,96.1848019689283,96.2076647479852,96.2304991447627,96.2533511374342,96.2762100487814,96.299081140445,96.321953516524,96.3448408878921,96.3677404786515,96.3906195542422,96.4140116024301,96.4379015063181,96.4623153416784,96.4871997942399,96.5125725101914,96.5384458414853
Cuba,87.1620788668848,87.2952397497234,87.4146370722226,87.5214009750539,87.9659131102672,88.4109404282188,88.8564489164208,89.3023876023072,89.7486464402423,90.1952938296111,90.6422780127045,91.0895865971562,91.5362292910897,91.9845521542765,92.4349645752294,92.811458855482,92.8102417631483
Curacao,98.1603762656102,98.2262011699943,98.2920260743783,98.3578509787624,98.4236758831465,98.4895007875306,98.5553256919147,98.6211505962987,98.6869755006828,98.7528004050669,98.818625309451,98.8844502138351,98.9502751182192,98.9502751182192,98.9502751182192,98.9502751182192,98.9502751182192
Cyprus,99.852838917584,99.8529962859636,99.8417184368923,99.816659713536,99.7670866164865,99.7172213315524,99.6670531005788,99.6165906400477,99.5658279089965,99.5147659686686,99.4633995706943,99.4117345936359,99.3599164834735,99.3079910141607,99.2560451299793,99.2041337188527,99.1523114561557
Czech Republic,99.1395784943446,99.1393612415698,99.1391452478085,99.1389238694904,99.1386994670816,99.138469688751,99.1382410351617,99.1380098763664,99.1377727885488,99.1375332307728,99.1372969251309,99.1369154281565,99.1363958116798,99.1358877757976,99.1353786321235,99.1347835792682,99.1340992258206
Denmark,99.5972359034807,99.5972366421106,99.5972429759651,99.5972387557914,99.5972409442223,99.5972343667293,99.5972346982921,99.5972361291387,99.597235446638,99.5972370583087,99.5972287633355,99.5972291186618,99.5972349958882,99.5972334294952,99.5972276070737,99.5972292785247,99.5972288164915
Djibouti,47.2638529987172,47.2850399319461,47.3062341344729,47.3274267773747,48.5877820854772,49.8447537195745,51.0978749862166,52.3471338842072,53.5920078853886,54.83810312881,56.0856621646342,57.3343824811184,58.5850113523164,59.8366848821208,61.0912273602414,62.3472119631012,63.6053572453779
Dominica,65.2924540177477,66.5524847655294,67.812515513311,69.0725462610926,70.3325770088738,71.5926077566555,72.8526385044371,74.1126692522183,75.3726999999999,76.6327307477816,77.8927614955628,77.8927614955628,77.8927614955628,77.8927614955628,77.8927614955628,NA,NA
Dominican Republic,78.0609552935725,78.371656157604,78.7309050682021,79.111267697019,79.4916677325093,79.8724838215561,80.2533153481499,80.6341037374265,81.0138331703963,81.3932280754621,81.759506993104,82.1167460645631,82.4732745227877,82.8292593302581,83.1847591538341,83.5395612297675,83.8932063216788
Early-demographic dividend,39.6143806151144,41.2164470556692,42.8323687083783,44.452188418386,46.5330314446109,48.1467093784315,49.7867345483508,51.4307953237019,53.0769889206187,54.7220496935629,56.3657805873211,58.0029680937658,59.6337171319417,61.2518749812829,62.8504221779582,64.4333366653044,65.6099591402245
East Asia & Pacific,61.4483211952893,63.1363132569109,64.655994818542,66.1511608843988,67.6220979002139,69.0671992043133,70.5227464497318,71.9570859093656,73.3652084937617,74.7500130492275,76.1005938211845,77.4265273254031,78.7875241178455,80.1299665559916,81.4519231729434,82.7536963097616,84.0265108132884
East Asia & Pacific (excluding high income),57.001557308581,58.9583523077956,60.6694298154143,62.3535671714039,64.0099852665373,65.6298940096268,67.2551669995494,68.8552532787152,70.4294768258568,71.9778700803166,73.489148583998,74.9715982738642,76.4927447047154,77.9910827357069,79.4653021567555,80.9190426751073,82.3377196871954
East Asia & Pacific (IDA & IBRD),57.0017560503724,58.751084045849,60.4838772721535,62.189449018501,63.8670520760509,65.5077202182026,67.1451978786734,68.7571149368331,70.3426401882019,71.9018400126863,73.4233489691018,74.9155659867502,76.4468719044225,77.9549863651922,79.438581919174,80.9013146293383,82.3284158799998
Ecuador,70.7588145501755,71.7893462888007,72.7844023606832,73.7741913298188,74.9125903278394,76.0476561034012,77.1797941374455,78.3086901318309,79.4343881828802,80.5571142662406,81.6721016752084,82.7816837813793,83.8894963535994,84.9954468933787,86.0997974620878,87.1765533612846,87.9887160353163
Egypt, Arab Rep.,92.339738326183,92.4582918913826,92.5770054407711,92.6958744481919,92.8149066189105,92.9340946901746,93.0510276186236,93.1665117610619,93.2820478844804,93.3975142508884,93.5130346912593,93.6262636099252,93.7394619231753,93.8524973330345,93.9654345873778,94.0783437254313,94.1930218824391
El Salvador,83.2885211920016,83.3758103183585,83.6949985868921,84.0021411319313,84.2969621448285,84.5802480455449,84.8594443000422,85.1720760773912,85.4709224518019,85.7568445337551,86.0305384429253,86.292286572726,86.5423908823372,86.7816313527511,87.0104166879178,87.2276360584094,87.4335666680769
Equatorial Guinea,55.7769668292862,56.7470043415975,57.699234979422,58.6335905597368,59.5483754598542,60.4443389524442,61.320780699558,62.1777119127246,63.0143189876871,63.8311938398433,64.6283698093122,65.4060735995222,66.046944231755,66.1151128875693,66.1825225644556,66.2485414893345,66.3127900215243
Eritrea,8.64047913702366,8.98629561678793,9.32208584438655,9.64744701856897,9.96153516949186,10.2644168184227,10.5550779340723,10.833773750791,11.0220414034073,11.2019456503026,11.3735398431284,11.5365176711862,11.6362702366749,11.7366806940294,11.8379126212256,11.939966186728,NA
Estonia,99.7309184220316,99.7358780733218,99.6997345924992,99.6470222366731,99.5944395873079,99.5419864522056,99.489665977418,99.437478014901,99.3854223822777,99.3334988358126,99.2817083600488,99.2299109909008,99.1778833388573,99.1256840987145,99.1327756133561,99.1397369617655,99.1465538894863
Eswatini,50.7943578349793,51.2614419314852,51.7366521062373,52.2196302657257,52.7108856391475,53.2100770620998,53.7218004157096,54.2619904962047,54.7955043429172,55.3222345021824,55.8420811039474,56.3556332622487,56.865156325349,57.3706071769067,57.8718784839098,58.368189143154,58.3519832910244
Ethiopia,3.64018930442205,3.87716326162806,4.11432266427279,4.33631237839105,4.55568496389936,4.77261049085134,4.9893446652167,5.22965413723423,5.46819162726315,5.7054560533945,5.94120036982056,6.17577997331041,6.40637164286717,6.63574094902541,6.86379405974333,7.09074000050604,7.31633289543501
Euro area,98.5750960446723,98.5992945736114,98.621727740532,98.6414900160624,98.6613046142747,98.7030263969958,98.7192263374477,98.7345154156099,98.7495887092958,98.7652548389282,98.7789125309981,98.7930099973223,98.8058485491786,98.8263304914921,98.8383467023676,98.8502735336794,98.8594240547044
Europe & Central Asia,92.0570808806612,92.3314464923004,92.6046223053677,92.8857727332225,93.1818037108685,93.849016601761,94.1474905135777,94.4428614725416,94.7323529379188,95.0210099013745,95.3024694567615,95.5883143548821,95.8698181297153,96.1351836203236,96.3376694375627,96.4798925892269,96.6071743050265
Europe & Central Asia (excluding high income),86.04199049216,86.489517200488,86.9465059429661,87.4269453140013,87.9398117173904,88.500220290528,89.0665833280033,89.6335234509841,90.2016558935031,90.7749310614628,91.3484611450373,91.917142340899,92.4749008725133,92.9886079034203,93.3700682711393,93.6165078004529,93.8600241087177
Europe & Central Asia (IDA & IBRD),86.3386104336606,86.8025599814477,87.2729004781275,87.7644127827561,88.2854153600894,88.8487569540237,89.4180156996259,89.987861639569,90.5585285183034,91.1327921539146,91.708202410626,92.2792583037948,92.8402972818311,93.3615548078785,93.7629518439988,94.0420789608841,94.2953796277167
European Union,96.2965989287313,96.4039868057454,96.4976774871272,96.587516196366,96.6777768936788,97.0375943148953,97.1558686448904,97.2726956693826,97.3790947958428,97.4831739886673,97.5797676774843,97.6777927425865,97.7742717946999,97.8755918021721,97.9716251548597,98.0678224574021,98.1403713357074
Faroe Islands,NA,NA,NA,NA,NA,NA,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,NA,NA
Fiji,79.6025907395877,79.682466932513,80.8945145751803,82.0951302091907,83.2837881994065,84.4610128127944,85.6266300218241,86.7916930231193,87.9446218592529,89.0825135417605,90.2051817224931,91.31278328116,92.4051085123105,93.4823697465739,94.5445673121753,95.0692288909527,95.0721750698175
Finland,99.4481857912508,99.4481646414785,99.4481436667841,99.4481264068292,99.4481070573405,99.4480913881372,99.4480713388335,99.4480526026087,99.4480375007772,99.4480005203213,99.4479596154442,99.4479213941194,99.4478882875375,99.4478782768771,99.4478672034731,99.4478561836171,99.4478441199711
Fragile and conflict affected situations,39.127178968918,39.2366163486674,39.4321234800269,39.6152523214763,39.9845522159148,40.3949616224319,40.7886336257485,41.2346765444959,41.6608359660673,42.074490646134,41.6738803131178,42.0674953920031,42.4647984500472,42.8794534716523,43.3153216518383,43.7194376471881,44.4253920923201
France,98.6622563936085,98.6614904407165,98.6607306833581,98.659967621628,98.6592230083814,98.658475223714,98.6577427345462,98.6569965219879,98.6562457812702,98.6554798312812,98.654715493148,98.6539420974658,98.6531656580999,98.6523831996405,98.6515991661262,98.6508061199955,98.6500115526393
French Polynesia,98.2633877183971,98.1550204961841,98.046653273971,97.938286051758,97.8299188295449,97.7215516073319,97.6131843851188,97.5048171629058,97.3964499406927,97.2880827184797,97.1797154962666,97.0713482740536,96.9629810518405,96.8546138296275,96.8546138296275,96.8546138296275,96.8546138296275
Gabon,35.3184949274662,36.18470467052,37.0582180032472,37.9390470131364,38.8271263933386,39.7225683717977,40.6252901159171,41.5354078208835,42.4526402325546,43.3771809855715,44.3088791904548,45.247854865672,46.1937405078128,47.1456463093684,47.3167656262285,47.3663716700662,47.413276717843
Gambia, The,56.2785957665288,54.9336507572744,53.2979842088422,51.7298693848202,50.3334077684577,48.9885750631638,47.6942387744224,46.4492923779742,45.2524952913539,44.1027323522836,42.9987171823743,41.9394272877495,40.92313763778,39.9483256707542,39.0134164063317,39.1229971328028,39.2311499837464
Georgia,94.7138159665571,94.2544195124657,93.7964127942319,93.4883618015436,93.1862500340139,92.8900846402219,92.5998832926231,92.3155917404073,92.0372019407272,91.7647552873654,91.4981845271869,91.2375628023912,90.9827009244245,90.7337591075014,90.4906429827168,90.2543744187345,90.0247909681897
Germany,99.2187312348581,99.2193443455627,99.2199568216962,99.2205638844988,99.2211703269681,99.2217730910059,99.2223734834739,99.2229678429115,99.2235568133222,99.2241475369892,99.2247328517899,99.2247629994539,99.2247955654011,99.2248233553208,99.2248535093157,99.2249259262689,99.2250375649813
Ghana,8.67487634673977,9.22733961103268,9.78847689819811,10.3582892651116,10.936267292933,11.5226111024181,12.1171118753609,12.7196633117983,13.3298308299316,13.9479377266609,14.5735452766477,15.2064256909733,15.8462333416338,16.4928443788698,17.1461367343964,17.8059901318619,18.4721656151096
Gibraltar,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Greece,97.4604440694561,97.5926457060673,97.6990082504958,97.7564520232038,97.814064874995,98.1026991928831,98.2122197148441,98.2910881465554,98.3677531512338,98.4422889264462,98.5147412883931,98.585144541048,98.6534953388929,98.9723013451377,98.9759716306276,98.9795992833896,98.9831907753857
Greenland,99.5972521327064,99.5972511414816,99.5972484874081,99.5972491861426,99.5972513978041,99.5972484575261,99.5972438642034,99.5972459652053,99.5972480982004,99.5972452269309,99.5972437219736,99.5972385570178,99.5972405002567,99.5972369124936,99.5972367092825,99.5972348340332,99.5972321483041
Grenada,90.0249359067911,90.3155499931388,90.6019568261797,90.8841564059136,91.1621487323408,91.4359338054609,91.7055116252743,91.9708821917809,92.2320455049805,92.4890015648732,92.1572984211554,91.8255952774375,91.4938921337197,91.4938921337197,91.4938921337197,91.4938921337197,91.4938921337197
Guam,88.8725551959545,89.0069379519596,89.1413207079646,89.2757034639697,89.4100862199747,89.5444689759798,89.6788517319848,89.8132344879899,89.9476172439949,90.082,90.216382756005,90.3507655120101,90.3507655120101,90.3507655120101,90.3507655120101,90.3507655120101,NA
Guatemala,63.4927574385739,63.6748478624481,63.8382460514259,63.9862176980443,64.1234637847381,64.2504326840435,64.3675618818708,64.4749661790607,64.5718532798007,64.659568800682,64.7373297151247,64.8058618780479,64.8685235264104,64.9253694970549,64.9770448062078,65.0227453574811,65.0631350754195
Guinea,10.2663898515087,11.1047291543539,11.9440335646283,12.7129445049798,13.4793891200538,14.2433671922795,15.0044686145295,15.7624892846134,16.5172239471377,17.268653175907,18.016371743316,18.7601691924221,19.4998321198285,20.2351490915629,21.060949294468,21.8889933728507,22.7192698908919
Guinea-Bissau,12.1365571335217,12.6279542659009,13.1216793449167,13.6179536380635,14.1578401465314,14.7021305937535,15.2505777327424,15.8036044472531,16.3609253554473,16.9237043086126,17.4916717663926,18.0652982075613,18.6445430682255,19.2298914838996,19.8215788122679,20.4195511071678,20.5380030020396
Guyana,79.3327413079263,79.8541541032849,80.3682508340282,80.7919783149311,81.2130609641021,81.6315389346886,82.0472974737815,82.4603066719035,82.870602408165,83.2780767978145,83.6827090570482,84.1015709485964,84.5179655187063,84.9329417746939,85.3464871256135,85.7587234586326,85.7631015015164
Haiti,17.8374970579097,18.9377088608359,20.0496675495691,21.0516684113777,22.0475377720262,23.0518744249807,24.0645342424079,25.0864335524489,26.1167024167739,27.1564382758973,28.2056613136228,29.264748857822,30.333325875853,31.4123238749131,32.5017275825736,33.5993507553404,34.7044542884675
Heavily indebted poor countries (HIPC),17.5862639592161,18.0555946439393,18.5244690212701,18.987009740436,19.5345746704792,20.1027437499901,20.6622039307419,21.2608376961656,21.8551524656817,22.4522244728519,23.0524082829661,23.646936355473,24.2378526719234,24.8307325516228,25.4238106349334,26.0203132431696,26.6211620549945
High income,98.6721924517336,98.7216939334807,98.7710467329487,98.8188376600494,98.8655117589545,98.9072514867303,98.9506451770067,98.9951504452536,99.0391646020389,99.0838095799088,99.1277327328946,99.1717838576128,99.2149519753541,99.2589560277329,99.2985742697229,99.3376997631332,99.3617648699772
Honduras,63.8177406683206,65.0162502831094,66.2009359599544,67.370073849472,68.5228173241759,69.6601809688232,70.7819702697893,71.8885703456136,72.9796819460293,74.0560296952756,75.1173751968013,76.1643773118909,77.196722845291,78.2150520122362,79.2190115354285,80.2424818233943,81.2512629376572
